bpm	152
87	0.3	5	0	5	0	1	1	
87	0.3	5	1	5	5	0	1	
87	0.3	5	0	5	0	1	1	
87	0.3	5	1	5	5	0	1	
88	0.3	5	0	5	0	1	1	
88	0.3	5	1	5	5	0	1	
88	0.3	5	0	5	0	1	1	
88	0.3	5	1	5	5	0	1	
89	0.3	5	0	5	0	1	1	
89	0.3	5	1	5	5	0	1	
89	0.3	5	0	5	0	1	1	
89	0.3	5	1	5	5	0	1	
90	0.3	8	0	5	0	1	1	
90	0.3	5	1	5	5	0	1	
90	0.3	5	0	5	0	1	1	
90	0.3	5	1	5	5	0	1	
91	0.3	5	0	5	0	1	1	
91	0.3	5	1	5	5	0	1	
91	0.3	5	0	5	0	1	1	
91	0.3	5	1	5	5	0	1	
92	0.3	5	0	5	0	1	1	
92	0.3	5	1	5	5	0	1	
92	0.3	5	0	5	0	1	1	
92	0.3	5	1	5	5	0	1	
93	0.3	5	0	5	0	1	1	
93	0.3	5	1	5	5	0	1	
93	0.3	5	0	5	0	1	1	
93	0.3	5	1	5	5	0	1	
94	0.3	8	0	5	0	1	1	
94	0.3	5	1	5	5	0	1	
94	0.3	5	0	5	0	1	1	
94	0.3	5	1	5	5	0	1	
95	0.3	0	0	0	0	0	1	
95	0.3	8	1	5	5	0	1	
95	0.3	0	0	0	0	1	1	
95	0.3	2	1	5	5	0	1	
95	0.15	2	1	5	5	0	1	
96	0.15	2	0	5	0	0	0	
96	0.15	2	0	5	0	0	0	
96	0.15	0	1	0	5	0	0	
96	0.15	2	0	5	0	0	0	
96	0.15	0	0	0	0	0	0	
96	0.15	2	0	5	0	0	0	
96	0.15	0	1	0	5	0	0	
97	0.3	2	0	5	0	0	0	
97	0.15	2	0	5	0	0	0	
97	0.15	0	1	0	5	0	0	
97	0.15	2	0	5	0	0	0	
97	0.15	0	0	0	0	0	0	
97	0.15	2	0	5	0	0	0	
97	0.15	0	1	0	5	0	0	
98	0.3	2	0	5	0	0	0	
98	0.15	2	0	5	0	0	0	
98	0.15	0	1	0	5	0	0	
98	0.15	2	0	5	0	0	0	
98	0.15	0	0	0	0	0	0	
98	0.15	2	0	5	0	0	0	
98	0.15	0	1	0	5	0	0	
99	0.3	0	0	0	0	1	0	
99	0.15	2	1	5	5	0	0	
99	0.15	2	1	5	5	0	0	
99	0.15	0	0	0	0	1	0	
99	0.15	2	1	5	5	0	0	
99	0.15	0	0	0	0	1	0	
99	0.15	2	1	5	5	0	0	
100	0.3	7	8	5	5	1	0	
100	0.4	6	6	5	5	0	0	
100	0.2	0	0	0	0	0	0	
100	0.25	6	0	4	0	0	0	
100	0.05	0	6	0	4	0	0	
101	0.6	0	0	0	0	0	0	
101	0.6	0	0	0	0	0	0	
101	0.6	0	0	0	0	0	0	
101	0.6	0	0	0	0	0	0	
end	100
