bpm	107
41	0.300	5	1	5	5	0	0	
41	0.150	0	0	0	0	1	0	
41	0.150	5	0	5	0	0	0	
41	0.150	0	0	0	0	1	0	
41	0.150	5	1	5	5	0	0	
41	0.300	5	0	5	0	1	0	
41	0.300	5	1	5	5	0	0	
42	0.300	5	0	5	0	1	0	
42	0.300	5	1	5	5	0	0	
42	0.300	5	0	5	0	1	0	
42	0.300	5	1	5	5	0	0	
42	0.150	0	0	0	0	1	0	
42	0.150	5	0	5	0	0	0	
42	0.150	0	0	0	0	1	0	
42	0.150	5	1	5	2	0	0	
42	0.150	0	1	0	2	0	0	
42	0.150	5	0	5	0	1	0	
42	0.300	5	1	5	5	0	0	
43	0.300	5	0	5	0	1	0	
43	0.300	5	1	5	5	0	0	
43	0.300	5	0	5	0	1	0	
43	0.300	5	1	5	5	0	0	
43	0.150	0	0	0	0	1	0	
43	0.150	5	0	5	0	0	0	
43	0.150	0	0	0	0	1	0	
43	0.150	5	1	5	5	0	0	
43	0.300	5	0	5	0	1	0	
43	0.300	5	1	5	5	0	0	
44	0.300	5	0	5	0	1	0	
44	0.300	5	1	5	5	0	0	
44	0.300	5	0	5	0	1	0	
44	0.300	5	1	5	5	0	0	
44	0.150	0	0	0	0	1	0	
44	0.150	5	0	5	0	0	0	
44	0.150	0	0	0	0	1	0	
44	0.150	5	1	5	5	0	0	
44	0.300	5	0	5	0	1	0	
44	0.300	5	1	5	5	0	0	
45	0.300	5	0	5	0	1	0	
45	0.300	5	1	5	5	0	0	
45	0.300	5	0	5	0	1	0	
45	0.300	5	1	5	5	0	0	
45	0.150	0	0	0	0	1	0	
45	0.150	5	0	5	0	0	0	
45	0.150	0	0	0	0	1	0	
45	0.150	5	1	5	5	0	0	
45	0.300	5	0	5	0	1	0	
45	0.300	5	1	5	5	0	0	
46	0.300	5	0	5	0	1	0	
46	0.300	5	1	5	5	0	0	
46	0.300	5	0	5	0	1	0	
46	0.300	5	1	5	5	0	0	
46	0.150	0	0	0	0	1	0	
46	0.150	5	0	5	0	0	0	
46	0.150	0	0	0	0	1	0	
46	0.150	5	1	5	2	0	0	
46	0.150	0	1	0	2	0	0	
46	0.150	5	0	5	0	1	0	
46	0.150	0	1	0	5	0	0	
46	0.150	5	0	5	0	0	0	
46	0.150	0	1	0	5	0	0	
47	0.150	8	0	5	0	1	0	
47	0.300	5	1	5	5	0	0	
47	0.300	5	0	5	0	1	0	
47	0.300	5	1	5	5	0	0	
47	0.300	5	0	5	0	1	0	
47	0.300	5	1	5	5	0	0	
47	0.150	0	0	0	0	1	0	
47	0.150	5	0	5	0	0	0	
47	0.150	0	0	0	0	1	0	
47	0.150	5	1	5	5	0	0	
48	0.300	5	0	5	0	1	0	
48	0.300	5	1	5	5	0	0	
48	0.300	5	0	5	0	1	0	
48	0.300	5	1	5	5	0	0	
48	0.150	0	0	0	0	1	0	
48	0.150	5	0	5	0	0	0	
48	0.150	0	0	0	0	1	0	
48	0.150	5	1	5	5	0	0	
48	0.300	5	0	5	0	1	0	
48	0.300	5	1	5	5	0	0	
49	0.300	5	0	5	0	1	0	
49	0.300	5	1	5	5	0	0	
49	0.300	5	0	5	0	1	0	
49	0.300	5	1	5	5	0	0	
49	0.300	5	0	5	0	1	0	
49	0.300	5	1	5	5	0	0	
49	0.150	0	0	0	0	1	0	
